review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1264726933,4.5,2.5,3.5,timrosenblatt,American IPA,4.5,4.5,Northern Lights IPA,6.5,19922
1178810113,4.5,4.5,4.5,PicoDeGallos,American Double / Imperial IPA,4.5,4.5,Stone 10th Anniversary IPA,10,32360
1287788660,4,4,4,gatornation,Pumpkin Ale,4,4,Pumpkin Ale,6,53807
1150416835,4,3,3.5,Wasatch,Foreign / Export Stout,4,4,Coopers Best Extra Stout,6.3,2131
1292548868,4.5,4,3.5,TCgoalie,American Black Ale,5,4.5,Either,11.2,63422
1265949436,4.5,4.5,3.5,Duff27,Czech Pilsener,4,4,Samuel Adams Noble Pils,4.9,54904
1091241501,2.5,3,3,Mitchster,Fruit / Vegetable Beer,2.5,2.5,Dark Horse Raspberry Ale,5.5,11947
1311115403,4,3.5,4,robwestcott,American Strong Ale,4,4,Bell's Batch 9000,12.5,55732
1307018515,4,3.5,3.5,russpowell,American Pale Ale (APA),4.5,4,Mothertrucker Pale Ale,,66498
1246547318,4,4,4,artvandelay,Munich Dunkel Lager,3,4,Ayinger Altbairisch Dunkel,5,134
1140964261,4.5,3,4,spazaru,Foreign / Export Stout,3,3.5,Port Truck Stout,4.5,28164
1241462151,4,4,4,glid02,Belgian IPA,3.5,3.5,Belgica,7.2,49436
1320368303,4,4,4,brew3crew,American Porter,4.5,4,Token Bourbon Barrel Aged,9.5,72748
1282098429,2.5,4.5,4.5,kjyost,Gueuze,3,3.5,Cantillon Gueuze 100% Lambic,5,1703
1221007589,4,4,3.5,prosper,American Amber / Red Lager,4,3.5,Red Lager,6.5,27699
1139025617,4.5,3.5,3,russpowell,Altbier,4,3,Organic Münster Alt,5.1,80
1248997984,4,4,4,Jmoore50,American Double / Imperial IPA,4.5,4,Founders Devil Dancer,12,17538
1319384031,4,4,4,claytong,Russian Imperial Stout,4.5,4,Parabola,12.5,41815
1068864538,3.5,3,3,Shiloh,Scottish Gruit / Ancient Herbed Ale,3.5,3.5,Ebulum Elderberry Black Ale,6.5,1555
1290791032,4.5,3,4,RonaldTheriot,Märzen / Oktoberfest,4,3.5,Fall Fest,5.4,3000
1108514887,4,4,5,GClarkage,American IPA,4,4,Tumbleweed IPA,6.6,5577
1200967759,4.5,4.5,4.5,cdkrenz,American Pale Lager,3.5,5,Totally Naked,4.25,6228
1083219770,5,2.5,2,cptnjck101,Light Lager,3.5,3,Keystone Light,4.2,1341
1165900116,3.5,4,4,bruachan,Russian Imperial Stout,3,4,Dragonslayer,9.5,2004
1320610798,4,3.5,3.5,jmarsh123,Scotch Ale / Wee Heavy,4,4,Founders Dirty Bastard,8.5,7463
1261568550,3,3.5,4,dgilks,Fruit / Vegetable Beer,3.5,3.5,Frambozenbier,4,2467
1117015015,3,4,3.5,Gaisgeil,Lambic - Fruit,3,3.5,Lindemans Cassis,4,601
1190338309,4,3.5,3.5,Lupe,American Brown Ale,3.5,3.5,Pecan Harvest Ale,5,35134
1296959139,4,4.5,4,ocelot2500,American Porter,4,3.5,Pipeline Porter,5.4,33183
1029692906,2,1.5,1.5,rastaman,Euro Pale Lager,1.5,1.5,Gösser,5.2,868
1067068462,4,3.5,4,cokes,English Bitter,4,3.5,Younger's Special Bitter,4.8,2679
1302237563,4,4,4.5,russwbeck,Russian Imperial Stout,4.5,4,Darkness,10.3,33127
1255665283,4.5,4,4,BeerFMAndy,American Double / Imperial IPA,4,4,Dark Horse Double Crooked Tree IPA,13.6,22381
1146806890,5,5,4,nadiezhda,Fruit / Vegetable Beer,4.5,4.5,Bar Harbor Blueberry Ale,5.2,2266
1324368185,3.5,4.5,4,EkimGram,American Double / Imperial IPA,3,3.5,Third Voyage Double IPA,8,74548
1073752628,5,4.5,5,JAL67,Irish Red Ale,4.5,4.5,Smithwick's Ale,4.5,1822
1056215590,4.5,4,4,beerguy101,American Barleywine,4,4,Hog Heaven Barley Wine,9.2,1490
1253897392,3.5,3,3.5,necoadam,Märzen / Oktoberfest,3,2.5,Weihenstephaner Festbier,5.8,6861
1144902442,5,4,4,TheManiacalOne,Russian Imperial Stout,4.5,4.5,Samuel Smith's Imperial Stout,7,782
1208245540,4,4,4,goschool,American Black Ale,4,4,Stone Sublimely Self-Righteous Ale,8.7,38470
1160608024,3.5,3,3,TheBierBand,Bock,3.5,3.5,Shiner Bock,4.4,1352
1276116429,4,4,4.5,jlindros,Belgian IPA,4.5,4,De Ranke XX Bitter,6.2,2656
1102395547,4,3.5,4,dgfair,Bock,3.5,4,Samuel Adams Winter Lager,5.5,101
1137856227,4.5,4,4,MattBrooks,Bock,4,4,Samuel Adams Winter Lager,5.5,101
1092265369,4.5,4.5,4.5,SheepNutz,American Porter,4,4.5,Bully! Porter,5.2,1262
1201232128,3.5,2.5,4,champ103,American Pale Wheat Ale,2,3.5,Widmer Hefeweizen,4.9,17
1313982395,4,4,4,SykDoc,Belgian Strong Dark Ale,4,4,Gulden Draak (Dark Triple),10.5,155
1260733928,4,4.5,3.5,meatyard,English Barleywine,4,4,Devine Rebel,12.5,48865
1265957539,2,2,4,DHaught,Russian Imperial Stout,3,1,Russian Imperial Stout,7.2,32696
1307247267,3,4,3,Mit,Fruit / Vegetable Beer,3,3,Coeur Brisé,4.5,56911
1261200218,3,3,3,LilBeerDoctor,American Pale Lager,3,2.5,Bell's Lager Of The Lakes,4.5,33245
1314989441,4,4.5,4,Mar02x,Dubbel,4,4,Chimay Première (Red),7,672
1316553225,4.5,4,4,ehammond1,Lambic - Fruit,3,4.5,Cantillon Pinot D'Aunis,6,59064
1266446486,5,4,4.5,Reagan1984,Czech Pilsener,4.5,5,Samuel Adams Noble Pils,4.9,54904
1278145995,4.5,5,4.5,earthling,Belgian IPA,5,4.5,Poperings Hommel Bier,7.5,1692
1219439198,4,4,3,halfassedjedi,American IPA,3.5,4,Sierra Nevada Anniversary Ale (2007-2009),5.9,37477
1317744152,4,4,3.5,StJamesGate,English Pale Ale,4,4,Victory Ale,6,26012
1177199262,4,3.5,4,jmz62565,Black & Tan,4,4,"""Shabadoo"" Black & Tan Ale",6.3,2369
1232238108,3,4,4,allengarvin,Bock,3.5,3.5,1888 Bock,5.1,46550
1250831349,4,3,4,Beertracker,Doppelbock,3.5,4,Troegenator Double Bock,8.2,4109
1207180655,4,4,3.5,jbphoto88,Herbed / Spiced Beer,4,4.5,Black Wattle Superior Wattle Seed Ale,5.8,32007
1262139303,4,4,4,mothman,American Double / Imperial IPA,4,4,DuganA IPA,8.5,53167
1170529308,4.5,3.5,4.5,stereosforgeeks,Lambic - Fruit,4.5,4.5,Cantillon Rosé De Gambrinus,5,2557
1281404837,4,3.5,4,hoppymcgee,American Double / Imperial Stout,4,4.5,Old Viscosity,10,31613
1210913507,4,4,3,russpowell,American Double / Imperial IPA,3.5,3.5,Blue Dot Double India Pale Ale,7,25265
1063728251,4.5,4,5,Gueuzedude,Belgian Strong Pale Ale,4,4,Duvel,8.5,695
1035303398,4,3.5,4.5,Bierman9,Hefeweizen,4,3.5,Hofbräu Weiße,5.5,6790
1091417820,3.5,3.5,4,SeanChouffe,Tripel,5,4,Great Lakes Anniversary Ale,9.5,12895
1320615066,4.5,4.5,4,TheHoppiest,Rye Beer,4.5,4.5,Rugbrød,8,53132
1229272061,4.5,4.5,4,yesyouam,American IPA,5,4.5,Lake Placid India Pale Ale,6.8,41784
1187657694,4.5,5,3.5,allengarvin,Witbier,3.5,4.5,Blanche De Namur,4.5,6057
1278374006,4,3.5,4.5,JayQue,Belgian Pale Ale,4,4.5,Ommegang BPA (Belgian-style Pale Ale),6.2,56875
1295303490,4,4,4.5,mikey711,American Porter,4,4,Sue,9,51483
1195189600,4.5,5,4.5,drseamus,American Double / Imperial IPA,5,4.5,Hop 15,10,31323
1207783933,4,3.5,4,nsmartell,American Strong Ale,4.5,3.5,Ubu Ale,7,6751
1192570587,4,4,4,Homerbag,American Strong Ale,4,4,Great Lakes Nosferatu,8,1792
1257561527,3,3,3.5,JohnGalt1,American Brown Ale,3,2.5,Limb & Life,4.8,53666
1227706989,3.5,3.5,3.5,tai4ji2x,German Pilsener,3,3,"Spendrups Old Gold 5,0",5,8926
1252709154,4.5,3.5,4.5,NJpadreFan,American Amber / Red Ale,4.5,4.5,Summit Horizon Red Ale,5.7,49279
1245164141,4,4,4,Ragingbull,Schwarzbier,4,4,Black Bavarian,6,96
1311639109,3.5,3.5,4.5,sethmeister,American Brown Ale,3.5,3.5,Flashback Ale,6.88,46809
1296905836,4,3.5,3.5,Cozzatoad,Belgian Pale Ale,4,3.5,Leffe Blonde,6.6,2137
1266109571,4,3.5,4,glid02,English Porter,4,4,Old Slug Porter,4.5,2548
1268743983,4,4,4,TMoney2591,Doppelbock,4,4.5,Samichlaus Bier,14,776
1298338591,3.5,2.5,2.5,Mit,German Pilsener,3.5,3,Efes Pilsener,5,1506
1316574662,4,4.5,4,mynie,Pumpkin Ale,4,4,Pumking,8.6,38394
1232589954,4,4,4,summerlightning,American Pale Ale (APA),3,3.5,Terrapin Rye Pale Ale,5.3,5948
1251582928,3.5,4,4,jlindros,American Double / Imperial IPA,4,4,Full Throttle Double IPA,9.1,47102
1310837492,3.5,4,3.5,womencantsail,American Amber / Red Ale,4,4,Nano Series: Clifford The Little Red Ale,6.9,71074
1289943123,4,4,4.5,t0rin0,American Amber / Red Ale,4,4,Big Horn,7.2,63589
1279337407,4.5,4,4,prototypic,American Double / Imperial Stout,4.5,4,Thirteen,13.6,42355
1229352991,4,4.5,5,yesyouam,American Strong Ale,4,3.5,Wailing Wench,8,13726
1278128216,4.5,4,4,argock,Belgian Strong Pale Ale,4.5,4.5,Don de Dieu,9,694
1286576771,4,4,3.5,Otterburn,American Porter,4,4,Porter Impérial,8.5,59219
1184944723,3.5,4,3.5,crwills,American Double / Imperial IPA,3.5,4,Odyssey Imperial IPA,8.4,30470
1316285579,4,4,4,brew3crew,Lambic - Fruit,4.5,4,Cantillon Pinot D'Aunis,6,59064
1275930799,5,5,4.5,cpetrone84,American Wild Ale,5,4.5,Splinter Gold,12,54803
1304881181,4,4,4,ArrogantB,Saison / Farmhouse Ale,4,4,Saison Blanc (Pilot Batch),5.4,66252
1248561128,4.5,3.5,4,jdhilt,Märzen / Oktoberfest,4.5,4,The Devil's Rooster,,47915
1264305461,4,4,4,Stoots9,Fruit / Vegetable Beer,4,4,Blackbeary Wheat,4,3636
1287638971,3.5,3.5,3.5,perrymarcus,Doppelbock,4,4.5,Samichlaus Bier,14,776
1305329412,3.5,5,3.5,beagle75,Rauchbier,3.5,4,Rauch Ür Bock,7.4,58046
1306089281,3,3,4,industrialswill,American Adjunct Lager,3,3,Olympia 95% Malt,4.78,67295
1320449269,4,3.5,4,flagmantho,Belgian Pale Ale,4,4,La Binchoise Blonde Tradition,6.5,7693
1282002164,5,4.5,4,cbutova,Fruit / Vegetable Beer,4.5,5,Wisconsin Belgian Red,4,1577
1075234289,4.5,4,4,oberon,American Pale Ale (APA),4,4.5,Tröegs Pale Ale,5.4,2619
1129938216,3.5,3.5,4.5,hopsaplenty,Oatmeal Stout,3,3.5,Schlafly Oatmeal Stout,5.7,4874
1106189570,5,4,4,inebrius,German Pilsener,5,4.5,Stoudts Pils,5.4,5411
1301882720,4,3.5,4,Bung,Quadrupel (Quad),4.5,4.5,Pannepot,10,34306
1214583587,4.5,3,3,joeboe2001,Dubbel,4.5,4.5,Brewer's Art Resurrection,7,7097
1300549877,4,3.5,4.5,Urbancaver,Saison / Farmhouse Ale,4,4,Baudelaire IO,6.8,53703
1170148020,3,2,3.5,sleepingbear,Schwarzbier,3,2,Xingu Black Beer,4.7,1314
1230478156,4.5,4,4.5,hoplover82,American Double / Imperial Stout,4.5,4,Thirteen,13.6,42355
1315271022,4.5,4.5,3.5,AndyAvalanche,American Double / Imperial IPA,4.5,4.5,Founders Devil Dancer,12,17538
1120356288,4,3.5,4,karst,German Pilsener,4,4,Honey Pilsner,5,24465
1279143971,4.5,4,4,Deuane,English Brown Ale,4,4,Saint Botolph's Town,5.9,47905
1228627937,4,4.5,4.5,daliandragon,Winter Warmer,4,4,Highland Cold Mountain Winter Ale,5.8,7296
1316840966,4,4.5,4,MrDonQuixote,American IPA,4,4.5,Union Jack India Pale Ale,7.5,38180
1282030017,4,3.5,3.5,cokes,Belgian Strong Pale Ale,3.5,3.5,Summit Belgian Style Golden Ale,8.6,60256
1179547062,4,1.5,2,willjschmidt,Japanese Rice Lager,2,2,Asahi Super Dry,5,2779
1086614099,3.5,4,3.5,BearJohnson,Hefeweizen,3.5,3.5,Mahr's Weisse,4.9,2411
1295155264,4.5,4,4,JayS2629,Märzen / Oktoberfest,4,4,Gordon Biersch Märzen,5.7,16254
1322261957,4,4.5,4,sevenarts,American Black Ale,4,4,Stone Sublimely Self-Righteous Ale,8.7,38470
1298085938,4.5,4,4.5,ZenAgnostic,Dunkelweizen,4.5,4,Franziskaner Hefe-Weisse Dunkel,5,924
1158358160,3.5,4,3.5,RobertDwight,Keller Bier / Zwickel Bier,3.5,4,Ayinger Liebhard's Kellerbier,4.9,9599
1285245741,4,3.5,3,kbutler1,American Double / Imperial Stout,3,3.5,Black Damnation II - Mocha Bomb,12,55554
1239496606,4.5,4,3.5,JamesS,Foreign / Export Stout,4.5,4.5,Schlafly Irish-Style Extra Stout,8,35157
1323635902,4,4,4.5,Jimmys,English Bitter,4,4.5,Honker's Ale,4.2,1157
1176777451,4,4,3.5,atsprings,Foreign / Export Stout,4,4.5,Lion Stout,8.8,1115
1255369972,4,3.5,4,drunkboxer1,Märzen / Oktoberfest,3.5,4,Samuel Adams Octoberfest,5.3,102
1164988312,4,4.5,4,cabsandking,American Strong Ale,4.5,4,Double Bastard Ale,10.5,1056
1320818716,3,3.5,3,RJLarse,American IPA,3,2.5,Hop Monkey IPA,6,47419
1221448636,4.5,4,4,Bowdoinbeerboy,English Strong Ale,4,4.5,Geary's Hampshire Special Ale,7,1630
1117674591,4.5,4.5,4.5,HappyHourHero,Tripel,4.5,5,La Fin Du Monde,9,34
1042831198,4,3.5,4,WVbeergeek,American Porter,3.5,4,Sierra Nevada Porter,5.6,279
1005947092,4,4,4,fatdog,American Pale Ale (APA),4,4,Sierra Nevada Pale Ale,5.6,276
1217975112,3,3,4,jdhilt,Rye Beer,2.5,3.5,Harpoon Old Rusty's Red Rye Ale (100 Barrel Series #23),6.5,42728
1304988616,3.5,4.5,4.5,tkepx182,Russian Imperial Stout,3,3,Old Heathen Imperial Stout,8,1128
1248923435,2.5,3,4,jwinship83,American Strong Ale,3,3,Fat Weasel Ale,7.1,2321
1212552694,4,3,3.5,Halcyondays,Munich Dunkel Lager,3.5,4,Negra Modelo,5.4,667
1295815365,5,4.5,4.5,mikey711,American Double / Imperial IPA,4.5,4.5,Double Sunshine IPA,8,64545
1167670153,4,4,4,harpo111,Maibock / Helles Bock,4,4,Dead Guy Ale,6.5,355
1221145778,4,4.5,4.5,sinistrsam,American Wild Ale,4,4.5,Avery Anniversary Ale - Fifteen,7.68,42353
1305566249,4,3.5,4,hosehead83,American IPA,3.5,3.5,Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh,6,68396
1053445832,4,3.5,3.5,tigerpaws,Hefeweizen,3.5,4,In-Heat Wheat,4.7,2249
1204764455,3.5,4,4,jscondon,Fruit / Vegetable Beer,3.5,3.5,LongShot Grape Pale Ale,5.35,40919
1290279303,4,4,4,July2Nov,American IPA,4,4,Tsunami IPA,,63081
1109359765,4,4,3,Kookiekwan,English India Pale Ale (IPA),3,3.5,Sea Dog Old East India Pale Ale,6.2,347
1260061145,4,4,4,olympuszymurgus,American Wild Ale,5,5,Tart Lychee,7.5,51303
1201294529,4,4.5,4,casadebia,Munich Dunkel Lager,4.5,4.5,Ettaler Kloster Dunkel,5,24206
1312730633,4,4,4.5,Slatetank,Saison / Farmhouse Ale,4,4.5,Stillwater / Brewer's Art Debutante,6.4,70001
1029087467,4,4,4,psugrad98,Tripel,4.5,4.5,Stoudt's Abbey Triple (750ml Release),9,1620
1257978184,3.5,4,4,RomaniIteDomum,English Brown Ale,3.5,3.5,Downtown Brown,5,717
1075956458,4,4.5,4,ManekiNeko,Russian Imperial Stout,4,4,Samuel Smith's Imperial Stout,7,782
1212972559,4,4,4,akorsak,English India Pale Ale (IPA),4,3.5,Double Rainbow IPA,7.5,42029
1268689916,4.5,4.5,4.5,Flashsp2,Russian Imperial Stout,4,4.5,Imperial Stout,11,356
1236794532,4,4,4.5,hsway,Belgian IPA,4,4.5,Houblon Rouge,,47535
1250130927,4.5,4,4.5,ocelot2500,American Strong Ale,5,4.5,Stone 13th Anniversary Ale,9.5,50795
1101432582,4,4,4,shippos,American Strong Ale,4.5,4.5,Double Bastard Ale,10.5,1056
1294897722,4,4,3.5,nukem5,American IPA,4,4,Samuel Adams Latitude 48 IPA,6,57252
1132109617,4,2.5,2,PatrickKing,American Adjunct Lager,4,3,Rolling Rock Extra Pale,4.6,567
1288916926,1.5,3,4,mothman,Schwarzbier,2,2.5,Duck-Rabbit Schwarzbier,5.8,51498
1285495979,4,3.5,4,brendan13,Roggenbier,3.5,3.5,3 Ravens Rye,5.7,62096
1299117868,4,4,4,Wegomlegging,Belgian Pale Ale,4,4,Abdijbier Ter Dolen,6.1,10478
1226778074,5,3.5,4.5,likestoswallow,American Double / Imperial Stout,4,4,Boris,10,45857
1235541209,2.5,3.5,3,BedetheVenerable,American Brown Ale,3.5,3.5,Chocolate Ale,,48135
1118345469,2.5,2,2,Phyl21ca,American Adjunct Lager,2,2.5,Molson Canadian Lager,5,1312
1171254618,4,4,4,TastyTaste,Dortmunder / Export Lager,4,4.5,LongShot Dortmunder Style Export,5.5,34834
1077164558,4,3.5,4,merlin48,American Pale Ale (APA),3.5,3.5,Doggie Style Classic Pale Ale,5.5,1213
1159937943,4,3.5,3,paterlodie,Czech Pilsener,3.5,3.5,Staropramen Svetly,4,33054
1063929876,5,4,4,cokes,Belgian Pale Ale,4,4.5,Belgium-Luxemburg Mixed Up Ale,5.8,10639
1306629105,4,4,4,StoneBrewFanatic,Eisbock,4,4,Schneider Aventinus Weizen-Eisbock,12,1934
1297692736,4,4.5,4.5,berley31,Belgian Strong Dark Ale,4.5,4.5,Stone 09.09.09 Vertical Epic Ale,8.6,52441
1305251169,3.5,3.5,3,celticfutblclub,Fruit / Vegetable Beer,3,3.5,Founders Cerise,6.5,48911
1178421656,5,4,4,cracgor,English Brown Ale,4,5,Hobgoblin,5.2,236
1259805246,4.5,4.5,4,Anthony1,American Double / Imperial Stout,4.5,4,Terrapin Substance Abuse,,41883
1158802711,3.5,4,3.5,therica,American IPA,3.5,3.5,Diamond Knot India Pale Ale,6.2,5519
1288475368,4.5,4,4,mithrascruor,American Double / Imperial IPA,4.5,4,Big Barrel Double IPA,9,54120
1143576404,4,3.5,4.5,Mandrake,English Brown Ale,3.5,3.5,Hobgoblin,5.2,236
1160615516,4.5,3.5,3.5,JohnnyM2002,American Pale Ale (APA),4,4,New River Pale Ale,5.52,1234
1055456097,4,3,4,FFudnam,English Pale Ale,3,2.5,Boddingtons Pub Ale,4.7,1798
1230510307,3.5,3.5,3,BigBry,Maibock / Helles Bock,3,3.5,Maibock,6.8,42637
1083173246,5,4.5,4.5,wailingwench,American Strong Ale,5,5,Wailing Wench,8,13726
1177896321,3.5,3.5,3.5,drpimento,American Stout,3.5,4,Coffee Stout,5.75,2810
1192158390,3.5,4,4,MABZ,Märzen / Oktoberfest,3.5,4,Bell's Octoberfest Beer,5.5,32695
1278557107,4,4.5,4,ColoradoBobs,Scotch Ale / Wee Heavy,3.5,4.5,Claymore Scotch Ale,7.7,47440
1153289975,4,4,4.5,Westsidethreat,American IPA,5,4,Masala Mama India Pale Ale,5.9,6368
1242684153,3,3.5,4,Gueuzedude,Lambic - Fruit,3,4,Nut Brown Lambic,,49002
1195449550,3.5,4,4,srandycarter,American Double / Imperial IPA,4,4,YuleSmith (Summer),8.5,7284
1147573885,2,3.5,4,Frozensoul327,American Pale Wheat Ale,2,2,Freestyle Wheat Beer,4.7,20369
1247697056,4,4,4.5,damndirtyape,Weizenbock,4,4.5,Great Lakes Glockenspiel Weizenbock,8,19796
1214160620,4,4,3,elniko,Fruit / Vegetable Beer,3.5,4,Sea Dog Blue Paw Wheat Ale,4.6,345
1301972349,4,4,4,jmich24,American Double / Imperial IPA,4,4,Dark Horse Double Crooked Tree IPA,13.6,22381
1147494564,5,5,4,russpowell,American Pale Ale (APA),4.5,5,Red Rocket Ale,5.2,13005
1264899681,5,5,4.5,scottyshades,American Double / Imperial Stout,5,4.5,Choklat,11,40058
1202885143,4,3.5,4,watchnerd,Doppelbock,4,4,Spaten Optimator,7.6,99
1282414067,4,4.5,4,glid02,American Wild Ale,4,4.5,White Birch Barrel Aged Indomitus American Wild Ale,8.8,59463
1080532555,4,3.5,4,JimsArcade,Tripel,4.5,4,Chimay Tripel (White),8,1346
1307638661,4,4,4,fx20736,English Pale Ale,3,4,Pale Ale,5.7,55960
1273803780,3,3,3.5,Takahiro,Belgian Strong Pale Ale,3.5,3.5,Duvel,8.5,695
1293388768,3.5,4.5,3.5,bishopdc0,American Wild Ale,3.5,3.5,Samuel Adams American Kriek (Barrel Room Collection),7,53772
1229446947,3.5,4,4,hopdog,American Porter,4,3.5,Black Oak Nutcracker Porter,5,8095
1243987093,4,4,3.5,cvfish,Witbier,3.5,4,Samuel Adams Blackberry Witbier,5.5,47364
1279757505,4,3,4,portia99,Berliner Weissbier,4,3.5,White Birch Berliner Weisse,6.4,59462
1316052727,3,3,3.5,atr2605,American Strong Ale,3,3,Ubu Ale,7,6751
1198279661,3.5,4,5,ralree,American Porter,3.5,4,Stone Smoked Porter,5.9,90
1249350704,4,4.5,5,JBogan,Belgian Pale Ale,4.5,4,Orval Trappist Ale,6.9,129
1314588628,4,3.5,4,Bung,American Double / Imperial Stout,4,4,The Defender Double American Stout,9,68737
1232499182,4,4,4.5,jettjon,American Porter,4,4,Stone Smoked Porter,5.9,90
1158617727,4,3.5,3.5,akorsak,Altbier,3.5,3.5,Brown Aled Girl,,32815
1221692345,4,4,4.5,callmemickey,Russian Imperial Stout,4,4.5,Yeti Imperial Stout,9.5,12013
1314477436,3.5,3.5,4,lordofthewiens,American Pale Lager,3.5,3.5,Pigtail Pilsner,5.38,42345
1288296034,3.5,3.5,4.5,kwjd,Dubbel,4,3.5,La Trappe Dubbel (Koningshoeven / Dominus),7,626
1283846001,3.5,4,3.5,shadow1961,American IPA,3.5,3.5,First Pull IPA,,61686
1304197617,4.5,4,3.5,meatyard,American Wild Ale,4,4.5,Cuvee De Castleton,9,36782
1232588279,3.5,4,4,Amalak,American IPA,3.5,4.5,Saranac India Pale Ale,5.8,1464
1257968571,5,4.5,4,cvstrickland,American IPA,5,4.5,AleSmith IPA,7.25,3916
1165677389,3,2.5,3,NeroFiddled,Euro Pale Lager,3,3,Ochakovo Zhiguliovskoye,4,28962
1142739147,2.5,2,3,brewcrew76,American Amber / Red Ale,2.5,2.5,Fat Tire Amber Ale,5.2,607
1323739495,3,4,4,Hophead717,American IPA,4,2.5,Founders Centennial IPA,7.2,5441
1225052141,2,1.5,2,Stengah,Light Lager,2,2,Coors Light,4.2,837
1174932110,3,3.5,3.5,grub,Fruit / Vegetable Beer,3.5,4,Black Oak Double Chocolate Cherry Stout,5.5,23310
1283380210,4,4.5,4,lovindahops,Pumpkin Ale,4,4.5,Imperial Pumpkin Ale,8,25880
1102105502,4,4,3.5,nomad,English Brown Ale,4,3.5,Nut Brown Ale,5.3,1169
1225853746,4.5,3,3,diabecktic,Euro Pale Lager,4,3.5,Baltika #3 Classic,4.8,2634
1091688340,4,2.5,3,coasterfreak75,American Blonde Ale,4,2.5,Molson Golden,5,1313
1258773609,4.5,4,5,DoctorDog,American IPA,4,4,Sierra Nevada Celebration Ale,6.8,1904
1200943744,2.5,3,3,nrpellegrini,English Brown Ale,3,3.5,Turbodog,5.6,6
1315685980,3.5,3,3,Boto,Euro Pale Lager,3.5,3.5,Vedett,5,13766
1142394660,4.5,4.5,3.5,Crosling,American Double / Imperial IPA,5,4.5,Hopsickle Imperial India Pale Ale,9.2,25259
1293663225,4.5,4.5,4.5,kzoobrew,American IPA,4.5,4.5,Sculpin India Pale Ale,7,29619
1261890001,3.5,4,4,WeezyBoPeep,Belgian Strong Dark Ale,4,3.5,Maudite,8,33
1052667926,4.5,3.5,4.5,ecoboy,English Pale Ale,4,4,Geary's Pale Ale,4.5,192
1239591454,5,4.5,4,mjd83goblue,American IPA,4.5,4.5,Sculpin India Pale Ale,7,29619
1203882660,4,4.5,4,erosier,American Porter,4,4.5,Porter,5.2,10433
1278773209,3.5,3.5,3.5,tone77,American Pale Lager,3,3,Granville Island Lager,5,7832
1317251611,4,4,4.5,Urbancaver,Wheatwine,4,4,Harvest Dance,9.1,53764
1252173397,4.5,4.5,2.5,yesyouam,English India Pale Ale (IPA),4.5,4.5,India Pale Ale,5.9,3968
1262573668,4.5,4.5,4.5,TexIndy,American Barleywine,4.5,4.5,Old Ruffian Barley Wine,10.2,20931
1094194725,4,4.5,4,drewbage,Belgian Strong Dark Ale,4.5,4,Moinette Brune,8.5,1714
1074081211,5,4.5,4.5,byrd,Doppelbock,5,4.5,Ayinger Celebrator Doppelbock,6.7,131
1207121052,4,4,4.5,warmstorage,American Strong Ale,4,4.5,Fred,10,459
1162875512,3.5,3.5,3.5,bennetj17,American Pale Ale (APA),4,4,Mill Street Tankhouse Ale,5.2,10365
1173069535,4,3.5,3,wavz,Bière de Garde,3.5,4,"Fuego Del Otono, Autumn Fire",6.1,27545
1285447183,4,4,4,dirtylou,American Blonde Ale,4,4,Hoptober Golden Ale,6,51991
1295056113,4.5,4.5,4,Gosox8787,Belgian Strong Pale Ale,4,4.5,Dernière Volonté Réserve Spéciale (Vieillie En Fût De Pinot Noir),7.5,55436
1145727366,3,2,3,Globetrotter,Euro Pale Lager,2.5,2.5,Xirdalan,4.8,30081
1217368821,4.5,3.5,4.5,Metalmonk,Witbier,3.5,4,White Rascal,5.6,9689
1175300698,4,3.5,4,BuckSpin,Winter Warmer,3.5,4,Samuel Smith's Winter Welcome Ale,6,577
1266205350,4,3,4,kalkavekkian,Munich Dunkel Lager,3,3,Negra Modelo,5.4,667
1241805924,2.5,3.5,4,jminsc76,Belgian IPA,4,2,Stone Cali-Belgique,6.9,43905
1314418323,4,4,4.5,rudzud,American IPA,4,4.5,Spice Of Life - Amarillo,6.5,71577
1136678224,4.5,4,4,neo06051,Tripel,4,4,La Rullés Triple (Bière De Gaume),8.4,20717
1223946874,4,4,4.5,hero27,American Pale Wheat Ale,4.5,4,White Gold,7.5,36476
1187579811,4,3,4,crayphish,Märzen / Oktoberfest,3.5,3,Samuel Adams Octoberfest,5.3,102
1318489154,3,3.5,2.5,heygeebee,Euro Pale Lager,2.5,3,Monteith's Golden,5,5092
1260241732,3.5,4,3.5,capra12,American Strong Ale,3.5,4,He'Brew Jewbelation Bar Mitzvah (13),13,53470
1059663480,4,3,3.5,EagleTalon,American Adjunct Lager,3,3,Modelo Especial,4.4,1321
1105554353,3.5,3.5,3,Dogbrick,Cream Ale,3.5,3,Spotted Cow,4.8,1963
1180446679,3.5,3.5,2.5,alexgash,Baltic Porter,3,4,Obolon Porter,7,13681
1226351261,4.5,4,4,BWH3,Saison / Farmhouse Ale,4.5,4,Saison Imperiale - Belgian Farmhouse Ale,8.5,30286
1320013736,4.5,4,4.5,Jimmys,Altbier,4,4.5,Uerige Sticke,6,16146
1182379281,4,3.5,3.5,rhoadsrage,Kristalweizen,3.5,3.5,Raspberry Tart,5,37349
1292131225,3.5,4,4.5,bbkd3b,Dubbel,4.5,4,Abbey Belgian Style Ale,7,1912
